SUPERMERCADO TRADICAO LTDA
CEP 12248440 SAO JOSE DOS CAMPOS - SP
CNPJ: 47.692.182/0001-72

Código de Barras;Descrição Reduzida;Quantidade Ajuste;Custo Reposição;Descrição Ajuste Completa;Seção;
0000000011259;TOUCINHO SUINO;102,377;14,60;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;104,495;15,63;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;105,228;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;105,408;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;42,871;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;43,818;14,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;0,917;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011266;TOUCINHO SUINO ESPECIAL;-1,100;13,71;SAIDA DE DECOMPOSICAO POR NF;1;
0000000011266;TOUCINHO SUINO ESPECIAL;1,100;13,71;ENTRADA POR AJUSTE;1;
7891132110216;TEMP CALDO SAZON 32,5G CARNE;19,000;1,49;ENTRADA POR AJUSTE;10;
7891132082186;TEMP CALDO SAZON LEVE 37,5G CA;11,000;1,72;ENTRADA POR AJUSTE;10;
7891132083060;TEMP SAZON 60G P/P CHURRRASCO;30,000;4,33;ENTRADA POR AJUSTE;10;
7891132083053;TEMP SAZON 60G P/P MANTEIGA (A;7,000;4,33;ENTRADA POR AJUSTE;10;
7896085086212;TORRADA ADRIA 142G INTEGRAL;-2,000;2,98;SAIDA POR AJUSTE;11;
7896085086236;TORRADA ADRIA 142G MULTIGRAOS;12,000;3,29;ENTRADA POR AJUSTE;11;
7896085086205;TORRADA ADRIA 142G TRAD;-6,000;3,29;SAIDA POR AJUSTE;11;
7896001016712;VASSOURA BETTANIN NOVICA ORIGI;4,000;10,74;ENTRADA POR AJUSTE;9;
7896001016712;VASSOURA BETTANIN NOVICA ORIGI;-1,000;10,74;PERDA USO E CONSUMO LOJA;9;
7891136058002;VERMOUTH CINZANO 950ML ROSSO;-2,000;40,90;SAIDA POR AJUSTE;3;
7898949840060;VINAGRE PALLADIO 750 ML COLORI;-12,000;1,55;SAIDA "DE PARA" LOJA;10;
7896741693006;VINHO DOM FELICIANO 2L BORDO S;4,000;16,90;ENTRADA POR AJUSTE;3;
7896741693075;VINHO DOM FELICIANO 2L BORDO S;5,000;16,90;ENTRADA POR AJUSTE;3;
7896654402306;VINHO DON NOGUEIRA 1LT BRANCO;4,000;12,49;ENTRADA POR AJUSTE;3;
7896654402290;VINHO DON NOGUEIRA 965ML T BORD SEC;-1,000;13,30;SAIDA POR AJUSTE;3;
7896741687647;VINHO RANDON 1L TINTO SUAVE;-2,000;13,35;SAIDA POR AJUSTE;3;
7896403900015;VINHO SANTOME 1LT SUAVE;-3,000;16,80;SAIDA POR AJUSTE;3;
7896092503269;VODKA ASKOV 900ML LIMAO;3,000;13,99;ENTRADA POR AJUSTE;3;
7896002111508;VODKA ICE 51 ICE 275ML FRUIT MIX;-14,000;4,70;SAIDA POR AJUSTE;3;
7896002110983;VODKA ICE 51 ICE 275ML KIWI;27,000;4,70;ENTRADA POR AJUSTE;3;
7896002110419;VODKA ICE 51 ICE 275ML LIMAO;24,000;4,70;ENTRADA POR AJUSTE;3;
7896002111898;VODKA ICE 51 ICE 275ML MACA VE;1,000;4,72;ENTRADA POR AJUSTE;3;
7896002110457;VODKA ICE 51 ICE 275ML MARACUJA;-2,000;4,70;SAIDA POR AJUSTE;3;
7896336809973;VODKA ICE SYN 300ML KIWI ICE;-27,000;2,99;SAIDA POR AJUSTE;3;
7896336802264;VODKA ICE SYN 300ML LEMON ICE;-10,000;2,99;SAIDA POR AJUSTE;3;
7896336810511;VODKA ICE SYN 300ML MORANGO ICE;-23,000;2,99;SAIDA POR AJUSTE;3;
7896336810528;VODKA ICE SYN 300ML TROPICAL ICE;-24,000;2,99;SAIDA POR AJUSTE;3;
7896685200629;VODKA KRISKOF 900ML APPLE;2,000;11,99;ENTRADA POR AJUSTE;3;
7896685200797;VODKA KRISKOF 900ML COCO;1,000;11,99;ENTRADA POR AJUSTE;3;
7896002111928;VODKA ICE 51 ICE 275ML ACAI/GUARANA;4,000;4,65;ENTRADA POR AJUSTE;3;
0000000012980;DOCE SUSPIRO UN;-3,000;0,68;PERDA PADARIA;13;
7898279790387;BALA GELATINA FINI 90G AROS MORANGO;-4,000;4,78;SAIDA POR AJUSTE;12;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;0,000;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,020;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,005;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;0,000;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;0,000;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;0,000;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;0,000;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,003;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;0,000;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,008;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,011;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,001;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,003;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,003;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,003;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,003;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7898486570734;PRD P TEMP OREGANO KG;-0,002;46,50;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,010;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,010;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,099;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,121;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,022;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,019;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,022;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,022;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,020;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,021;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,025;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,025;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,020;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,025;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,022;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,023;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7897077803565;PRD P CONF GANACHE CHOC 1/2 AMARGO;-0,022;36,76;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,096;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,007;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,007;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,007;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,010;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,009;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,007;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,007;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,007;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,053;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,010;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,008;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,122;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,011;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,011;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898290434239;PRD P BASE CALABRESA KG;-0,010;14,90;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,011;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,008;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,008;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,037;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,009;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,011;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,010;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,010;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,010;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,011;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,008;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,022;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,007;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,012;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,005;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
0000010072523;PRD P CONF BATATA PALHA KG;-0,008;22,40;SAIDA DE DECOMPOSICAO POR NF;13;
7898080664822;GIN INTENCION 900ML MELANCIA;-4,000;17,98;SAIDA POR AJUSTE;3;
0000000012867;ROCAMBOLE BOVINO QUEIJO/BACON;-17,450;26,74;SAIDA DE DECOMPOSICAO POR NF;1;
0000000012867;ROCAMBOLE BOVINO QUEIJO/BACON;17,450;26,74;ENTRADA POR AJUSTE;1;
7891515892401;LINGUICA PAIO PERDIGAO 370G;-1,000;12,32;PERDA MERCEARIA (AVARIA/FURTO);17;
7891150083714;TEMP M ASSADO KNORR 25G SABOR CASEI;20,000;5,54;ENTRADA POR AJUSTE;10;
0000000012935;LINGUICA FINA MINEIRA;-11,400;18,08;SAIDA DE DECOMPOSICAO POR NF;1;
0000000012935;LINGUICA FINA MINEIRA;11,400;18,08;ENTRADA POR AJUSTE;1;
0000078946392;CIGARRO LUCKY STRIKE P VERMELHO BOX;1,000;0,00;ENTRADA POR AJUSTE;20;
7896018240964;BASE BISC AMAN CHOC P/ TORTA HOLAND;-0,039;44,87;SAIDA DE DECOMPOSICAO POR NF;13;
7896018240964;BASE BISC AMAN CHOC P/ TORTA HOLAND;-0,039;44,87;SAIDA DE DECOMPOSICAO POR NF;13;
7896018240964;BASE BISC AMAN CHOC P/ TORTA HOLAND;-0,398;44,87;SAIDA DE DECOMPOSICAO POR NF;13;
7898080612113;ACUCAR CRISTAL PURINHA 1KG;-1,000;3,02;PERDA MERCEARIA (AVARIA/FURTO);5;
7896205788132;MAC ADRIA 500G ESPIRAL;4,000;2,99;ENTRADA POR AJUSTE;10;
7896205788132;MAC ADRIA 500G ESPIRAL;-4,000;2,99;SAIDA POR AJUSTE;10;
0000000013215;LINGUICA FINA SUINA;-18,700;18,17;SAIDA DE DECOMPOSICAO POR NF;1;
0000000013215;LINGUICA FINA SUINA;18,700;18,17;ENTRADA POR AJUSTE;1;
0000000013253;MINI KIBE KG;-0,178;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,054;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,176;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,134;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,188;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,206;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,088;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,086;24,72;PERDA PADARIA;13;
0000000013253;MINI KIBE KG;-0,106;24,72;PERDA PADARIA;13;
7896023085734;VINHO CHALISE 750ML BRANCO SECO;-1,000;9,29;PERDA MERCEARIA (AVARIA/FURTO);3;
0000000013369;SUAN BOVINO;-38,200;16,06;SAIDA DE DECOMPOSICAO POR NF;1;
0000000013369;SUAN BOVINO;38,200;16,06;ENTRADA POR AJUSTE;1;
0000000013383;MINI PRESUNTO E QUEIJO;-1.162,000;22,90;PERDA PADARIA;13;
0000000013383;MINI PRESUNTO E QUEIJO;-0,168;22,90;PERDA PADARIA;13;
0000000013383;MINI PRESUNTO E QUEIJO;-0,208;22,90;PERDA PADARIA;13;
0000000013383;MINI PRESUNTO E QUEIJO;-0,200;22,90;PERDA PADARIA;13;
0000000013383;MINI PRESUNTO E QUEIJO;-0,242;22,90;PERDA PADARIA;13;
7896085086229;TORRADA ADRIA 142G LIGHT;5,000;3,29;ENTRADA POR AJUSTE;11;
7898938890045;ENERG MONSTER 473ML PIPELINE PUNCH;1,000;0,00;ENTRADA POR AJUSTE;4;
7891022860429;AMAC MON BIJOU 1,7L +CUIDADO (BRANC;3,000;7,20;ENTRADA POR AJUSTE;9;
0000010079188;PRD A FAR TRIGO P/ EMPANAR;0,108;2,55;ENTRADA DE DECOMPOSICAO POR NF;1;
0000010079188;PRD A FAR TRIGO P/ EMPANAR;0,049;2,55;ENTRADA DE DECOMPOSICAO POR NF;1;
0000010079188;PRD A FAR TRIGO P/ EMPANAR;0,249;2,55;ENTRADA DE DECOMPOSICAO POR NF;1;
0000010079188;PRD A FAR TRIGO P/ EMPANAR;20,000;2,55;ENTRADA POR AJUSTE;1;
7908228805038;BALA GELATINA FINI 80G TUBES TROP;20,000;1,99;ENTRADA POR AJUSTE;12;
7908228805120;BALA GELATINA FINI 80G POLVO;-2,000;4,76;SAIDA POR AJUSTE;12;
7896605220737;SH OURIBEL 1L CAMOMILA;1,000;0,00;ENTRADA POR AJUSTE;14;
0000000013727;BOLO CONFEITADO;-1,800;12,87;PERDA PADARIA;13;
0000000013727;BOLO CONFEITADO;-1,776;12,87;PERDA PADARIA;13;
0000000013727;BOLO CONFEITADO;-0,298;12,87;PERDA PADARIA;13;
0000000013727;BOLO CONFEITADO;-0,278;12,87;PERDA PADARIA;13;
0000010080870;PRD A TEMP MAIONESE KG;0,191;9,07;ENTRADA DE DECOMPOSICAO POR NF;1;
0000010081709;PRD P BASE MISTURA BOLO LIMAO KG;-0,641;13,80;SAIDA DE DECOMPOSICAO POR NF;13;
0000010081709;PRD P BASE MISTURA BOLO LIMAO KG;-13,474;13,80;SAIDA DE DECOMPOSICAO POR NF;13;
0000010081709;PRD P BASE MISTURA BOLO LIMAO KG;-0,112;13,80;SAIDA DE DECOMPOSICAO POR NF;13;
0000000013987;MEDALHAO DE FRANGO TEMPERADO;1,032;0,00;ENTRADA POR AJUSTE;1;
0000000013987;MEDALHAO DE FRANGO TEMPERADO;-2,650;18,08;SAIDA DE DECOMPOSICAO POR NF;1;
0000000013987;MEDALHAO DE FRANGO TEMPERADO;2,650;18,08;ENTRADA POR AJUSTE;1;
0000000014434;FILE DE PERNIL TEMPERADO;-0,300;14,29;SAIDA DE DECOMPOSICAO POR NF;1;
0000000014434;FILE DE PERNIL TEMPERADO;0,300;14,29;ENTRADA POR AJUSTE;1;
0000010082683;PRD A ALHO ROXO;0,150;20,00;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000014441;BIFE PARIS TEMPERADO;-1,364;34,47;SAIDA DE DECOMPOSICAO POR NF;1;
0000000014441;BIFE PARIS TEMPERADO;1,364;34,47;ENTRADA POR AJUSTE;1;
0000000014717;CALABRESA FRICASA;13,500;15,00;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000014717;CALABRESA FRICASA;0,066;15,00;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000014717;CALABRESA FRICASA;0,079;15,00;ENTRADA DE DECOMPOSICAO POR NF;1;
0000010083185;PRD P FLV ALFACE CRESPA;-0,186;3,33;SAIDA DE DECOMPOSICAO POR NF;13;
0000010083185;PRD P FLV ALFACE CRESPA;-0,018;3,33;SAIDA DE DECOMPOSICAO POR NF;13;
0000010083185;PRD P FLV ALFACE CRESPA;-0,021;3,33;SAIDA DE DECOMPOSICAO POR NF;13;
7896984205004;AGUA MIN PASSA QUATRO 510ML SEM GAS;42,000;1,02;ENTRADA POR AJUSTE;4;
0000010083741;PRD A BACON FATIADO;0,346;38,90;ENTRADA DE DECOMPOSICAO POR NF;1;
0000010083741;PRD A BACON FATIADO;1,317;38,90;ENTRADA DE DECOMPOSICAO POR NF;1;
0000010083741;PRD A BACON FATIADO;0,611;38,90;ENTRADA DE DECOMPOSICAO POR NF;1;
7908228805151;BALA GELATINA FINI 80G SAPO;4,000;4,78;ENTRADA POR AJUSTE;12;
0000010084045;PRD P FLV LIMAO TAITI;-0,053;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084045;PRD P FLV LIMAO TAITI;-0,050;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084045;PRD P FLV LIMAO TAITI;-0,002;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084045;PRD P FLV LIMAO TAITI;-0,053;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084045;PRD P FLV LIMAO TAITI;-0,011;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084045;PRD P FLV LIMAO TAITI;-0,011;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084045;PRD P FLV LIMAO TAITI;-0,011;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084045;PRD P FLV LIMAO TAITI;-0,003;3,91;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084052;PRD P FLV BANANA NANICA;-0,161;2,75;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084052;PRD P FLV BANANA NANICA;-0,175;2,75;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084052;PRD P FLV BANANA NANICA;-0,143;2,75;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084052;PRD P FLV BANANA NANICA;-0,165;2,75;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084052;PRD P FLV BANANA NANICA;-0,172;2,75;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,023;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,014;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,019;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,028;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,004;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,031;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,011;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,020;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,054;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;0,022;1,25;ENTRADA DE DECOMPOSICAO POR NF;13;
0000010084076;PRD P FLV CEBOLA KG;-0,013;1,25;SAIDA DE DECOMPOSICAO POR NF;13;
